"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"OCLS","Oculus Innovative Sciences, Inc.","1.5094","13072279.452","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ocls",
"OMEX","Odyssey Marine Exploration, Inc.","1.18","100678789.44","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","6.63","3571060392.51","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OFS","OFS Capital Corporation","12.25","118066247.25","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OHAI","OHA Investment Corporation","6.37","131326608.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","24.04","98534022.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","7.6","188956102","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"ODFL","Old Dominion Freight Line, Inc.","81.04","6982804873.68","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","15.37","165863356.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","14.2","1618572800","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","15","74385135","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","4.72","138968637.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","9.96","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"ZEUS","Olympic Steel, Inc.","16.26","178569531.36","n/a","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","29.89","301644559.58","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","22.33","760915382.92","n/a","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OABC","OmniAmerican Bancorp, Inc.","26.87","311451432.89","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oabc",
"OMCL","Omnicell, Inc.","32.2","1146464256","n/a","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OVTI","OmniVision Technologies, Inc.","28.91","1665696831.12","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/ovti",
"ONNN","ON Semiconductor Corporation","9.03","3935971730.04","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/onnn",
"OTIV","On Track Innovations Ltd","1.76","59104575.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"OGXI","OncoGenex Pharmaceuticals Inc.","2.11","44902629.37","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"ONCY","Oncolytics Biotech, Inc.","0.7001","62705574.5597","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncy",
"OMED","OncoMed Pharmaceuticals, Inc.","22.03","657204070.96","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","4.75","103038140","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONTY","Oncothyreon Inc.","1.75","160222956.25","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"OHGI","One Horizon Group, Inc.","2.45","80657755.85","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"ONFC","Oneida Financial Corp.","12.9694","91076885.2136","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/onfc",
"ONVI","Onvia, Inc.","4.49","33210100.91","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"OTEX","Open Text Corporation","59.12","7198358499.84","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPXA","Opexa Therapeutics, Inc.","0.85","23953073.95","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPHT","Ophthotech Corporation","43.15","1452048762.2","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opht",
"OPLK","Oplink Communications, Inc.","24.17","412712272.98","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oplk",
"OBAS","Optibase Ltd.","7.3","37839732.5","n/a","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","4.5101","30991729.4428","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPHC","OptimumBank Holdings, Inc.","1.05","9760770.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"OPB","Opus Bank","26.89","749472728.89","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/opb",
"ORMP","Oramed Pharmaceuticals Inc.","5.997","60607511.085","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","9.01","505071885.13","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","6.49","442125344.1","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"ORBK","Orbotech Ltd.","14.81","614688413.17","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"ORLY","O&#39;Reilly Automotive, Inc.","182.74","18538018914.46","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","5.79","713132373.27","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"SEED","Origin Agritech Limited","1.54","35017353.14","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/seed",
"ORIT","Oritani Financial Corp.","14.55","652170285","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"ORRF","Orrstown Financial Services Inc","16.77","138582869.49","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","27.92","514747526.72","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIS","OSI Systems, Inc.","70.57","1399333659.12","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","13.15","451308657.5","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.9495","18896910.0705","n/a","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","5.2901","16419031.4928","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","24.01","508370212.7","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/otic",
"OTTR","Otter Tail Corporation","28.78","1059281284.8","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OUTR","Outerwall Inc.","70.28","1329285196.96","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/outr",
"OVAS","Ovascience Inc.","25.26","614242797.42","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OVRL","Overland Storage, Inc.","3.7799","66869863.1492","n/a","1997","Technology","Electronic Components","http://www.nasdaq.com/symbol/ovrl",
"OSTK","Overstock.com, Inc.","24.86","597319647.54","n/a","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OXBR","Oxbridge Re Holdings Limited","6.49","38940000","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","2.141","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","13.08","230356431.84","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXLC","Oxford Lane Capital Corp.","16.31","256120415.25","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCN","Oxford Lane Capital Corp.","25.07","28078400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcn",
"OXLCO","Oxford Lane Capital Corp.","24.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"OXLCP","Oxford Lane Capital Corp.","25.34","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcp",
"OXGN","OXiGENE, Inc.","1.86","38512256.04","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
"PFIN","P & F Industries, Inc.","7.9","28316523","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","45.44","363187379.2","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PCAR","PACCAR Inc.","67.02","23732068778.58","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","6.76","482366580.28","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBK","Pacific Continental Corporation (Ore)","13.86","245560586.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","11.63","284755956.15","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","6.815","132449736.265","n/a","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","15.91","268786976.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PSUN","Pacific Sunwear of California, Inc.","1.68","116314262.4","n/a","1999","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/psun",
"PCRX","Pacira Pharmaceuticals, Inc.","93.93","3386706171.27","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PACW","PacWest Bancorp","46.5","4790794095","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PTIE","Pain Therapeutics","1.81","82818571.77","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptie",
"PLMT","Palmetto Bancshares, Inc. (SC)","15.7","200858625.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/plmt",
"PAAS","Pan American Silver Corp.","9.36","1418094428.4","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"PNRA","Panera Bread Company","167.4","4514689612.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PANL","Pangaea Logistics Solutions Ltd.","5.2368","52.368","n/a","2013","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/panl",
"PZZA","Papa John&#39;S International, Inc.","52.78","2119491579.66","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"FRSH","Papa Murphy&#39;s Holdings, Inc.","10.03","169920887.95","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frsh",
"PRGN","Paragon Shipping Inc.","3.24","79678540.08","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/prgn",
"PRGNL","Paragon Shipping Inc.","17.739","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/prgnl",
"PRTK","Paratek Pharmaceuticals, Inc. ","19.05","2534888.25","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prtk",
"PRXL","PAREXEL International Corporation","58.51","3218960532.62","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PCYG","Park City Group, Inc.","9.16","157333369.12","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PSTB","Park Sterling Corporation","7.16","321120579.88","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","11.25","67408413.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PRKR","ParkerVision, Inc.","1.03","100053958.98","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","56.17","702745060.63","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PARN","Parnell Pharmaceuticals Holdings Ltd","4.3","57120004.6","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/parn",
"PTNR","Partner Communications Company Ltd.","6.1","951349039.9","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"PBHC","Pathfinder Bancorp, Inc.","9.6571","42029659.5913","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","44.59","462918353.17","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","1.78","69705916.06","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PATR","Patriot Transportation Holding, Inc.","37.68","363891547.92","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/patr",
"PEGI","Pattern Energy Group Inc.","26.53","1234521816.5","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/pegi",
"PDCO","Patterson Companies, Inc.","48.18","5023237645.8","n/a","1992","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","17.69","2590043493.4","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pten",
"PAYX","Paychex, Inc.","47.41","17201659597.65","n/a","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"PCTY","Paylocity Holding Corporation","29.09","1442512069.18","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pcty",
"PCCC","PC Connection, Inc.","22.37","588395537.45","n/a","1998","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pccc",
"PCMI","PCM, Inc.","9.635","119286348.74","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pcmi",
"PCTI","PC-Tel, Inc.","8.23","152477637.96","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PDCE","PDC Energy, Inc.","29.51","1058709111.33","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdce",
"PDFS","PDF Solutions, Inc.","13.25","410416550.5","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PDII","PDI, Inc.","1.93","29653598.87","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PDLI","PDL BioPharma, Inc.","8.26","1327002717.32","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/pdli",
"SKIS","Peak Resorts, Inc.","8.9125","124618140","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/skis",
"PGC","Peapack-Gladstone Financial Corporation","17.74","218010141.9","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/pgc",
"PRLS","Peerless Systems Corporation","5.23","14220929.61","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prls",
"PEGA","Pegasystems Inc.","20.92","1597219280.88","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/pega",
"PCO","Pendrell Corporation","1.41","376219717.95","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PENX","Penford Corporation","18.94","242214701.38","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/penx",
"PENN","Penn National Gaming, Inc.","14.2","1117594584.8","n/a","1994","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/penn",
"PFLT","PennantPark Floating Rate Capital Ltd.","14.19","211403414.64","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","11.09","832780382.99","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/pnnt",
"PWOD","Penns Woods Bancorp, Inc.","44.4","213470893.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pwod",
"PEBO","Peoples Bancorp Inc.","24.21","342578448.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","18.1999","102231113.2875","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PEOP","Peoples Federal Bancshares, Inc.","21.39","133504316.04","n/a","2010","Finance","Banks","http://www.nasdaq.com/symbol/peop",
